Data;Semana;UF;Município;Tipo de Feriado
08/12/2022;quinta-feira;SP;LUCELIA;Permanente
08/12/2022;quinta-feira;SP;LUTECIA;Permanente
08/12/2022;quinta-feira;SP;MACAUBAL;Permanente
08/12/2022;quinta-feira;SP;MAGDA;Permanente
08/12/2022;quinta-feira;SP;MARIAPOLIS;Permanente
08/12/2022;quinta-feira;SP;MARILIA;Permanente
08/12/2022;quinta-feira;SP;MAUA;Permanente
08/12/2022;quinta-feira;SP;MENDONCA;Permanente
08/12/2022;quinta-feira;SP;MOGI-GUACU;Permanente
08/12/2022;quinta-feira;SP;MONCOES;Permanente
08/12/2022;quinta-feira;SP;MORUNGABA;Permanente
08/12/2022;quinta-feira;SP;NARANDIBA;Permanente
08/12/2022;quinta-feira;SP;NIPOA;Permanente
08/12/2022;quinta-feira;SP;NOVA ALIANCA;Permanente
08/12/2022;quinta-feira;SP;NOVA LUZITANIA;Permanente
08/12/2022;quinta-feira;SP;OCAUCU;Permanente
08/12/2022;quinta-feira;SP;OURO VERDE;Permanente
08/12/2022;quinta-feira;SP;PALMARES PAULISTA;Permanente
08/12/2022;quinta-feira;SP;PARAPUA;Permanente
08/12/2022;quinta-feira;SP;PEDRINHAS PAULISTA;Permanente
08/12/2022;quinta-feira;SP;PEREIRAS;Permanente
08/12/2022;quinta-feira;SP;PIRACICABA;Permanente
08/12/2022;quinta-feira;SP;PIRASSUNUNGA;Permanente
08/12/2022;quinta-feira;SP;PLANALTO;Permanente
08/12/2022;quinta-feira;SP;POLONI;Permanente
08/12/2022;quinta-feira;SP;PONGAI;Permanente
08/12/2022;quinta-feira;SP;PRESIDENTE BERNARDES;Permanente
08/12/2022;quinta-feira;SP;PRESIDENTE PRUDENTE;Permanente
08/12/2022;quinta-feira;SP;RANCHARIA;Permanente
08/12/2022;quinta-feira;SP;REDENCAO DA SERRA;Permanente
08/12/2022;quinta-feira;SP;REGENTE FEIJO;Permanente
08/12/2022;quinta-feira;SP;RESTINGA;Permanente
08/12/2022;quinta-feira;SP;RUBIACEA;Permanente
08/12/2022;quinta-feira;SP;SABINO;Permanente
08/12/2022;quinta-feira;SP;SANTA CRUZ DA CONCEICAO;Permanente
08/12/2022;quinta-feira;SP;SANTO ANASTACIO;Permanente
08/12/2022;quinta-feira;SP;SANTO ANTONIO DE POSSE;Permanente
08/12/2022;quinta-feira;SP;SAO JOSE DO RIO PRETO;Permanente
08/12/2022;quinta-feira;SP;SAO LUIS DO PARAITINGA;Permanente
08/12/2022;quinta-feira;SP;SAO PEDRO DO TURVO;Permanente
08/12/2022;quinta-feira;SP;SARUTAIA;Permanente
08/12/2022;quinta-feira;SP;SERRA AZUL;Permanente
08/12/2022;quinta-feira;SP;SILVEIRAS;Permanente
08/12/2022;quinta-feira;SP;TACIBA;Permanente
08/12/2022;quinta-feira;SP;TANABI;Permanente
08/12/2022;quinta-feira;SP;TARABAI;Permanente
08/12/2022;quinta-feira;SP;TATUI;Permanente
08/12/2022;quinta-feira;SP;TERRA ROXA;Permanente
08/12/2022;quinta-feira;SP;TORRINHA;Permanente
08/12/2022;quinta-feira;SP;TURIUBA;Permanente
08/12/2022;quinta-feira;SP;URANIA;Permanente
08/12/2022;quinta-feira;SP;VARGEM;Permanente
08/12/2022;quinta-feira;SP;VOTORANTIM;Permanente
10/12/2022;sábado;SP;SANTO EXPEDITO;Permanente
11/12/2022;domingo;SP;DUARTINA;Permanente
12/12/2022;segunda-feira;SP;IBIRA;Permanente
13/12/2022;terça-feira;SP;ANHUMAS;Permanente
13/12/2022;terça-feira;SP;AVANHANDAVA;Permanente
13/12/2022;terça-feira;SP;DUARTINA;Permanente
13/12/2022;terça-feira;SP;ESPIRITO SANTO DO PINHAL;Permanente
13/12/2022;terça-feira;SP;ESTRELA DO NORTE;Permanente
13/12/2022;terça-feira;SP;FERNANDO PRESTES;Permanente
13/12/2022;terça-feira;SP;GUAICARA;Permanente
13/12/2022;terça-feira;SP;IARAS;Permanente
13/12/2022;terça-feira;SP;LUIS ANTONIO;Permanente
13/12/2022;terça-feira;SP;ORIENTE;Permanente
13/12/2022;terça-feira;SP;OURINHOS;Permanente
13/12/2022;terça-feira;SP;PALMEIRA D`OESTE;Permanente
13/12/2022;terça-feira;SP;SALMOURAO;Permanente
14/12/2022;quarta-feira;SP;CAIEIRAS;Permanente
16/12/2022;sexta-feira;SP;SANTA ADELIA;Permanente
17/12/2022;sábado;SP;APARECIDA;Permanente
18/12/2022;domingo;SP;SETE BARRAS;Permanente
19/12/2022;segunda-feira;SP;SANTA LUCIA;Permanente
23/12/2022;sexta-feira;SP;LAGOINHA;Permanente
24/12/2022;sábado;SP;ALFREDO MARCONDES;Permanente
24/12/2022;sábado;SP;GUAPIARA;Permanente
24/12/2022;sábado;SP;MONTE ALEGRE DO SUL;Permanente
24/12/2022;sábado;SP;RIFAINA;Permanente
26/12/2022;segunda-feira;SP;CABRALIA PAULISTA;Permanente
27/12/2022;terça-feira;SP;ESPIRITO SANTO DO PINHAL;Permanente
27/12/2022;terça-feira;SP;OUROESTE;Permanente
27/12/2022;terça-feira;SP;SALTO GRANDE;Permanente
27/12/2022;terça-feira;SP;TAPIRATIBA;Permanente
29/12/2022;quinta-feira;SP;AVANHANDAVA;Permanente
30/12/2022;sexta-feira;SP;BARRINHA;Permanente
30/12/2022;sexta-feira;SP;CAIABU;Permanente
30/12/2022;sexta-feira;SP;DIVINOLANDIA;Permanente
30/12/2022;sexta-feira;SP;FLORINEA;Permanente
30/12/2022;sexta-feira;SP;GLICERIO;Permanente
30/12/2022;sexta-feira;SP;ICEM;Permanente
30/12/2022;sexta-feira;SP;LUPERCIO;Permanente
30/12/2022;sexta-feira;SP;NOVA EUROPA;Permanente
30/12/2022;sexta-feira;SP;PLATINA;Permanente
30/12/2022;sexta-feira;SP;RIVERSUL;Permanente
30/12/2022;sexta-feira;SP;SALTO DE PIRAPORA;Permanente
30/12/2022;sexta-feira;SP;TAIACU;Permanente
30/12/2022;sexta-feira;SP;VARGEM;Permanente
31/12/2022;sábado;SP;ALTAIR;Permanente
31/12/2022;sábado;SP;IPORANGA;Permanente
03/01/2023;terça-feira;SP;IRAPURU;Permanente
05/01/2023;quinta-feira;SP;TRES FRONTEIRAS;Permanente
06/01/2023;sexta-feira;SP;CASSIA DOS COQUEIROS;Permanente
06/01/2023;sexta-feira;SP;DOLCINOPOLIS;Permanente
06/01/2023;sexta-feira;SP;FLORINEA;Permanente
06/01/2023;sexta-feira;SP;GASTAO VIDIGAL;Permanente
06/01/2023;sexta-feira;SP;IGUAPE;Permanente
06/01/2023;sexta-feira;SP;MOCOCA;Permanente
06/01/2023;sexta-feira;SP;MORRO AGUDO;Permanente
06/01/2023;sexta-feira;SP;NHANDEARA;Permanente
06/01/2023;sexta-feira;SP;NOVA ALIANCA;Permanente
06/01/2023;sexta-feira;SP;PACAEMBU;Permanente
06/01/2023;sexta-feira;SP;SANTO ANTONIO DA ALEGRIA;Permanente
09/01/2023;segunda-feira;SP;BOREBI;Permanente
09/01/2023;segunda-feira;SP;EMBAUBA;Permanente
09/01/2023;segunda-feira;SP;EUCLIDES DA CUNHA PAULISTA;Permanente
09/01/2023;segunda-feira;SP;IARAS;Permanente
12/01/2023;quinta-feira;SP;IPORANGA;Permanente
14/01/2023;sábado;SP;MIGUELOPOLIS;Permanente
15/01/2023;domingo;SP;GUARUJA;Permanente
20/01/2023;sexta-feira;SP;ALTAIR;Permanente
20/01/2023;sexta-feira;SP;ANDRADINA;Permanente
20/01/2023;sexta-feira;SP;AVAI;Permanente
20/01/2023;sexta-feira;SP;BADY BASSITT;Permanente
20/01/2023;sexta-feira;SP;BOA ESPERANCA DO SUL;Permanente
20/01/2023;sexta-feira;SP;BORBOREMA;Permanente
20/01/2023;sexta-feira;SP;BRAUNA;Permanente
20/01/2023;sexta-feira;SP;CAJAMAR;Permanente
20/01/2023;sexta-feira;SP;CAJURU;Permanente
20/01/2023;sexta-feira;SP;CARDOSO;Permanente
20/01/2023;sexta-feira;SP;CATIGUA;Permanente
20/01/2023;sexta-feira;SP;COROADOS;Permanente
20/01/2023;sexta-feira;SP;CRUZALIA;Permanente
20/01/2023;sexta-feira;SP;DESCALVADO;Permanente
20/01/2023;sexta-feira;SP;ESTRELA DO NORTE;Permanente
20/01/2023;sexta-feira;SP;FERNANDO PRESTES;Permanente
20/01/2023;sexta-feira;SP;FLOREAL;Permanente
20/01/2023;sexta-feira;SP;GUAIRA;Permanente
20/01/2023;sexta-feira;SP;GUAPIACU;Permanente
20/01/2023;sexta-feira;SP;GUARA;Permanente
20/01/2023;sexta-feira;SP;GUARACI;Permanente
20/01/2023;sexta-feira;SP;IBIRA;Permanente
20/01/2023;sexta-feira;SP;IBITIUVA;Permanente
20/01/2023;sexta-feira;SP;ITAJU;Permanente
20/01/2023;sexta-feira;SP;ITUPEVA;Permanente
20/01/2023;sexta-feira;SP;JERIQUARA;Permanente
20/01/2023;sexta-feira;SP;LAVRINHAS;Permanente
20/01/2023;sexta-feira;SP;LOUVEIRA;Permanente
20/01/2023;sexta-feira;SP;MOCOCA;Permanente
20/01/2023;sexta-feira;SP;MONTEIRO LOBATO;Permanente
20/01/2023;sexta-feira;SP;PALMITAL;Permanente
20/01/2023;sexta-feira;SP;PEDERNEIRAS;Permanente
20/01/2023;sexta-feira;SP;PEDRA BELA;Permanente
20/01/2023;sexta-feira;SP;PIRAJU;Permanente
20/01/2023;sexta-feira;SP;PIRAJUI;Permanente
20/01/2023;sexta-feira;SP;PITANGUEIRAS;Permanente
20/01/2023;sexta-feira;SP;PORTO FERREIRA;Permanente
20/01/2023;sexta-feira;SP;PRESIDENTE PRUDENTE;Permanente
20/01/2023;sexta-feira;SP;RIBEIRAO PRETO;Permanente
20/01/2023;sexta-feira;SP;SABINO;Permanente
20/01/2023;sexta-feira;SP;SANTA CRUZ DO RIO PARDO;Permanente
20/01/2023;sexta-feira;SP;SAO SEBASTIAO;Permanente
20/01/2023;sexta-feira;SP;SAO SEBASTIAO DA GRAMA;Permanente
20/01/2023;sexta-feira;SP;SEBASTIANOPOLIS DO SUL;Permanente
20/01/2023;sexta-feira;SP;SUZANO;Permanente
20/01/2023;sexta-feira;SP;TAQUARITINGA;Permanente
20/01/2023;sexta-feira;SP;UBIRAJARA;Permanente
20/01/2023;sexta-feira;SP;URU;Permanente
20/01/2023;sexta-feira;SP;VALENTIM GENTIL;Permanente
20/01/2023;sexta-feira;SP;VALINHOS;Permanente
22/01/2023;domingo;SP;SANTO ANASTACIO;Permanente
22/01/2023;domingo;SP;SAO VICENTE;Permanente
25/01/2023;quarta-feira;SP;AGUDOS;Permanente
25/01/2023;quarta-feira;SP;BURI;Permanente
25/01/2023;quarta-feira;SP;ESTRELA D`OESTE;Permanente
25/01/2023;quarta-feira;SP;SAO PAULO;Permanente
25/01/2023;quarta-feira;SP;VERA CRUZ;Permanente
26/01/2023;quinta-feira;SP;SANTO ANTONIO DO PINHAL;Permanente
26/01/2023;quinta-feira;SP;SANTOS;Permanente
31/01/2023;terça-feira;SP;BARBOSA;Permanente
02/02/2023;quinta-feira;SP;ILHABELA;Permanente
02/02/2023;quinta-feira;SP;INDAIATUBA;Permanente
02/02/2023;quinta-feira;SP;ITU;Permanente
02/02/2023;quinta-feira;SP;ROSANA;Permanente
04/02/2023;sábado;SP;DOIS CORREGOS;Permanente
11/02/2023;sábado;SP;AGUAS DA PRATA;Permanente
11/02/2023;sábado;SP;IBIRAREMA;Permanente
11/02/2023;sábado;SP;IGARACU DO TIETE;Permanente
11/02/2023;sábado;SP;RAFARD;Permanente
18/02/2023;sábado;SP;BADY BASSITT;Permanente
18/02/2023;sábado;SP;CAJAMAR;Permanente
18/02/2023;sábado;SP;CANDIDO RODRIGUES;Permanente
18/02/2023;sábado;SP;CASSIA DOS COQUEIROS;Permanente
18/02/2023;sábado;SP;COLOMBIA;Permanente
18/02/2023;sábado;SP;EMBU DAS ARTES;Permanente
18/02/2023;sábado;SP;ITAPEVI;Permanente
18/02/2023;sábado;SP;ITOBI;Permanente
18/02/2023;sábado;SP;LUISIANIA;Permanente
18/02/2023;sábado;SP;PARDINHO;Permanente
18/02/2023;sábado;SP;PERUIBE;Permanente
18/02/2023;sábado;SP;SAGRES;Permanente
18/02/2023;sábado;SP;SALMOURAO;Permanente
18/02/2023;sábado;SP;SARUTAIA;Permanente
18/02/2023;sábado;SP;TAGUAI;Permanente
18/02/2023;sábado;SP;TRES FRONTEIRAS;Permanente
18/02/2023;sábado;SP;VISTA ALEGRE DO ALTO;Permanente
19/02/2023;domingo;SP;SEVERINIA;Permanente
19/02/2023;domingo;SP;TABOAO DA SERRA;Permanente
19/02/2023;domingo;SP;TAPIRAI;Permanente
21/02/2023;terça-feira;SP;JULIO MESQUITA;Permanente
22/02/2023;quarta-feira;SP;SAO PEDRO;Permanente
28/02/2023;terça-feira;SP;PAULINIA;Permanente
28/02/2023;terça-feira;SP;RESTINGA;Permanente
28/02/2023;terça-feira;SP;SALESOPOLIS;Permanente
28/02/2023;terça-feira;SP;SEBASTIANOPOLIS DO SUL;Permanente
28/02/2023;terça-feira;SP;SILVEIRAS;Permanente
02/03/2023;quinta-feira;SP;OLIMPIA;Permanente
04/03/2023;sábado;SP;QUELUZ;Permanente
05/03/2023;domingo;SP;RIBEIRAO BONITO;Permanente
06/03/2023;segunda-feira;SP;ITAPORANGA;Permanente
07/03/2023;terça-feira;SP;PIRANGI;Permanente
08/03/2023;quarta-feira;SP;MIGUELOPOLIS;Permanente
08/03/2023;quarta-feira;SP;TIETE;Permanente
09/03/2023;quinta-feira;SP;ALTINOPOLIS;Permanente
09/03/2023;quinta-feira;SP;CACHOEIRA PAULISTA;Permanente
10/03/2023;sexta-feira;SP;CAMPOS NOVOS PAULISTA;Permanente
10/03/2023;sexta-feira;SP;ELDORADO;Permanente
10/03/2023;sexta-feira;SP;ITUVERAVA;Permanente
10/03/2023;sexta-feira;SP;MONTE APRAZIVEL;Permanente
10/03/2023;sexta-feira;SP;PATROCINIO PAULISTA;Permanente
11/03/2023;sábado;SP;ANGATUBA;Permanente
12/03/2023;domingo;SP;PARAGUACU PAULISTA;Permanente
12/03/2023;domingo;SP;SAO LOURENCO DA SERRA;Permanente
13/03/2023;segunda-feira;SP;SARAPUI;Permanente
14/03/2023;terça-feira;SP;BATATAIS;Permanente
16/03/2023;quinta-feira;SP;GUAREI;Permanente
16/03/2023;quinta-feira;SP;SAO SEBASTIAO;Permanente
17/03/2023;sexta-feira;SP;INDIANA;Permanente
18/03/2023;sábado;SP;JABORANDI;Permanente
18/03/2023;sábado;SP;PEDREGULHO;Permanente
19/03/2023;domingo;SP;ADOLFO;Permanente
19/03/2023;domingo;SP;ALVARES MACHADO;Permanente
19/03/2023;domingo;SP;ARANDU;Permanente
19/03/2023;domingo;SP;BARRA BONITA;Permanente
19/03/2023;domingo;SP;CAIUA;Permanente
19/03/2023;domingo;SP;CAMPOS NOVOS PAULISTA;Permanente
19/03/2023;domingo;SP;CASTILHO;Permanente
19/03/2023;domingo;SP;CERQUILHO;Permanente
19/03/2023;domingo;SP;COLINA;Permanente
19/03/2023;domingo;SP;CORUMBATAI;Permanente
19/03/2023;domingo;SP;CRAVINHOS;Permanente
19/03/2023;domingo;SP;CUNHA;Permanente
19/03/2023;domingo;SP;ELIAS FAUSTO;Permanente
19/03/2023;domingo;SP;ESTIVA GERBI;Permanente
19/03/2023;domingo;SP;FLORA RICA;Permanente
19/03/2023;domingo;SP;FLORINEA;Permanente
19/03/2023;domingo;SP;GALIA;Permanente
19/03/2023;domingo;SP;GUAPIARA;Permanente
19/03/2023;domingo;SP;ITAJOBI;Permanente
19/03/2023;domingo;SP;JOAO RAMALHO;Permanente
19/03/2023;domingo;SP;MAIRINQUE;Permanente
19/03/2023;domingo;SP;MERIDIANO;Permanente
19/03/2023;domingo;SP;MOGI-MIRIM;Permanente
19/03/2023;domingo;SP;MORRO AGUDO;Permanente
19/03/2023;domingo;SP;MURUTINGA DO SUL;Permanente
19/03/2023;domingo;SP;NOVO HORIZONTE;Permanente
19/03/2023;domingo;SP;ORLANDIA;Permanente
19/03/2023;domingo;SP;OSVALDO CRUZ;Permanente
19/03/2023;domingo;SP;PANORAMA;Permanente
19/03/2023;domingo;SP;PEDRANOPOLIS;Permanente
19/03/2023;domingo;SP;PIACATU;Permanente
19/03/2023;domingo;SP;PONGAI;Permanente
19/03/2023;domingo;SP;RIBEIRAO PIRES;Permanente
19/03/2023;domingo;SP;SALESOPOLIS;Permanente
19/03/2023;domingo;SP;SAO JOSE DA BELA VISTA;Permanente
19/03/2023;domingo;SP;SAO JOSE DO BARREIRO;Permanente
19/03/2023;domingo;SP;SAO JOSE DO RIO PARDO;Permanente
19/03/2023;domingo;SP;SAO JOSE DO RIO PRETO;Permanente
19/03/2023;domingo;SP;SAO JOSE DOS CAMPOS;Permanente
19/03/2023;domingo;SP;SEVERINIA;Permanente
19/03/2023;domingo;SP;TAIACU;Permanente
19/03/2023;domingo;SP;TORRINHA;Permanente
20/03/2023;segunda-feira;SP;PIQUEROBI;Permanente
21/03/2023;terça-feira;SP;AMERICO BRASILIENSE;Permanente
21/03/2023;terça-feira;SP;BARRA DO TURVO;Permanente
21/03/2023;terça-feira;SP;BORBOREMA;Permanente
21/03/2023;terça-feira;SP;CAMPO LIMPO PAULISTA;Permanente
21/03/2023;terça-feira;SP;CORONEL MACEDO;Permanente
21/03/2023;terça-feira;SP;DUMONT;Permanente
21/03/2023;terça-feira;SP;ESTRELA DO NORTE;Permanente
21/03/2023;terça-feira;SP;FRANCISCO MORATO;Permanente
21/03/2023;terça-feira;SP;IPERO;Permanente
21/03/2023;terça-feira;SP;IPEUNA;Permanente
21/03/2023;terça-feira;SP;ITAPURA;Permanente
21/03/2023;terça-feira;SP;LINDOIA;Permanente
21/03/2023;terça-feira;SP;LOUVEIRA;Permanente
21/03/2023;terça-feira;SP;MIRA ESTRELA;Permanente
21/03/2023;terça-feira;SP;MOMBUCA;Permanente
21/03/2023;terça-feira;SP;MONCOES;Permanente
21/03/2023;terça-feira;SP;NARANDIBA;Permanente
21/03/2023;terça-feira;SP;NOVA INDEPENDENCIA;Permanente
21/03/2023;terça-feira;SP;ORINDIUVA;Permanente
21/03/2023;terça-feira;SP;PARANAPUA;Permanente
21/03/2023;terça-feira;SP;PINDORAMA;Permanente
21/03/2023;terça-feira;SP;POTIRENDABA;Permanente
21/03/2023;terça-feira;SP;RIBEIRAO DO SUL;Permanente
21/03/2023;terça-feira;SP;ROSEIRA;Permanente
21/03/2023;terça-feira;SP;SANTA CLARA D`OESTE;Permanente
21/03/2023;terça-feira;SP;SANTANA DA PONTE PENSA;Permanente
21/03/2023;terça-feira;SP;TARABAI;Permanente
21/03/2023;terça-feira;SP;TEODORO SAMPAIO;Permanente
21/03/2023;terça-feira;SP;UNIAO PAULISTA;Permanente
21/03/2023;terça-feira;SP;VARZEA PAULISTA;Permanente
22/03/2023;quarta-feira;SP;APARECIDA D`OESTE;Permanente
22/03/2023;quarta-feira;SP;CANAS;Permanente
22/03/2023;quarta-feira;SP;NOVA GRANADA;Permanente
22/03/2023;quarta-feira;SP;ONDA VERDE;Permanente
22/03/2023;quarta-feira;SP;PRATANIA;Permanente
22/03/2023;quarta-feira;SP;SANTA ADELIA;Permanente
23/03/2023;quinta-feira;SP;OURO VERDE;Permanente
23/03/2023;quinta-feira;SP;VIRADOURO;Permanente
24/03/2023;sexta-feira;SP;CABREUVA;Permanente
24/03/2023;sexta-feira;SP;IBIUNA;Permanente
24/03/2023;sexta-feira;SP;MONTE MOR;Permanente
25/03/2023;sábado;SP;GETULINA;Permanente
25/03/2023;sábado;SP;ITIRAPINA;Permanente
25/03/2023;sábado;SP;MAGDA;Permanente
25/03/2023;sábado;SP;VISTA ALEGRE DO ALTO;Permanente
26/03/2023;domingo;SP;CAPELA DO ALTO;Permanente
26/03/2023;domingo;SP;IPUA;Permanente
26/03/2023;domingo;SP;POA;Permanente
26/03/2023;domingo;SP;RIOLANDIA;Permanente
26/03/2023;domingo;SP;SANTO ANTONIO DO JARDIM;Permanente
26/03/2023;domingo;SP;TERRA ROXA;Permanente
27/03/2023;segunda-feira;SP;BENTO DE ABREU;Permanente
27/03/2023;segunda-feira;SP;ITIRAPUA;Permanente
27/03/2023;segunda-feira;SP;MAIRIPORA;Permanente
27/03/2023;segunda-feira;SP;PRESIDENTE EPITACIO;Permanente
28/03/2023;terça-feira;SP;DOBRADA;Permanente
28/03/2023;terça-feira;SP;EMBU-GUACU;Permanente
28/03/2023;terça-feira;SP;GUZOLANDIA;Permanente
28/03/2023;terça-feira;SP;JUQUITIBA;Permanente
28/03/2023;terça-feira;SP;QUEIROZ;Permanente
28/03/2023;terça-feira;SP;UCHOA;Permanente
29/03/2023;quarta-feira;SP;PIRAJUI;Permanente
30/03/2023;quinta-feira;SP;JAMBEIRO;Permanente
30/03/2023;quinta-feira;SP;ORLANDIA;Permanente
31/03/2023;sexta-feira;SP;BORA;Permanente
31/03/2023;sexta-feira;SP;FARTURA;Permanente
01/04/2023;sábado;SP;AREALVA;Permanente
01/04/2023;sábado;SP;SAO MIGUEL ARCANJO;Permanente
02/04/2023;domingo;SP;ALUMINIO;Permanente
02/04/2023;domingo;SP;CAPAO BONITO;Permanente
02/04/2023;domingo;SP;COTIA;Permanente
02/04/2023;domingo;SP;DOBRADA;Permanente
02/04/2023;domingo;SP;MACAUBAL;Permanente
02/04/2023;domingo;SP;PACAEMBU;Permanente
02/04/2023;domingo;SP;PONGAI;Permanente
02/04/2023;domingo;SP;SUZANO;Permanente
02/04/2023;domingo;SP;UBIRAJARA;Permanente
02/04/2023;domingo;SP;VINHEDO;Permanente
03/04/2023;segunda-feira;SP;CERQUILHO;Permanente
03/04/2023;segunda-feira;SP;JACAREI;Permanente
03/04/2023;segunda-feira;SP;PLANALTO;Permanente
03/04/2023;segunda-feira;SP;REGINOPOLIS;Permanente
03/04/2023;segunda-feira;SP;SAO JOSE DA BELA VISTA;Permanente
04/04/2023;terça-feira;SP;ALFREDO MARCONDES;Permanente
04/04/2023;terça-feira;SP;ARAMINA;Permanente
04/04/2023;terça-feira;SP;CRUZALIA;Permanente
04/04/2023;terça-feira;SP;ITAJOBI;Permanente
04/04/2023;terça-feira;SP;JACI;Permanente
04/04/2023;terça-feira;SP;MARILIA;Permanente
04/04/2023;terça-feira;SP;SALES;Permanente
04/04/2023;terça-feira;SP;VIRADOURO;Permanente
05/04/2023;quarta-feira;SP;CORONEL MACEDO;Permanente
05/04/2023;quarta-feira;SP;MOCOCA;Permanente
06/04/2023;quinta-feira;SP;PEDRA BELA;Permanente
07/04/2023;sexta-feira;SP;ARACOIABA DA SERRA;Permanente
07/04/2023;sexta-feira;SP;JERIQUARA;Permanente
07/04/2023;sexta-feira;SP;OLEO;Permanente
07/04/2023;sexta-feira;SP;RIBEIRAO CORRENTE;Permanente
07/04/2023;sexta-feira;SP;TORRINHA;Permanente
08/04/2023;sábado;SP;AMPARO;Permanente
08/04/2023;sábado;SP;SANTO ANDRE;Permanente
09/04/2023;domingo;SP;CONCHAL;Permanente
09/04/2023;domingo;SP;CUBATAO;Permanente
09/04/2023;domingo;SP;ITARIRI;Permanente
09/04/2023;domingo;SP;MOGI-GUACU;Permanente
09/04/2023;domingo;SP;PEDRO DE TOLEDO;Permanente
09/04/2023;domingo;SP;PIRAPOZINHO;Permanente
10/04/2023;segunda-feira;SP;ALVARES FLORENCE;Permanente
10/04/2023;segunda-feira;SP;ARIRANHA;Permanente
10/04/2023;segunda-feira;SP;ARTUR NOGUEIRA;Permanente
10/04/2023;segunda-feira;SP;JUQUIA;Permanente
10/04/2023;segunda-feira;SP;PONTES GESTAL;Permanente
10/04/2023;segunda-feira;SP;SERRANA;Permanente
11/04/2023;terça-feira;SP;CAFELANDIA;Permanente
14/04/2023;sexta-feira;SP;BOTUCATU;Permanente
14/04/2023;sexta-feira;SP;CACAPAVA;Permanente
14/04/2023;sexta-feira;SP;CATANDUVA;Permanente
14/04/2023;sexta-feira;SP;GALIA;Permanente
15/04/2023;sábado;SP;ANHEMBI;Permanente
15/04/2023;sábado;SP;IACANGA;Permanente
15/04/2023;sábado;SP;JALES;Permanente
17/04/2023;segunda-feira;SP;JARINU;Permanente
18/04/2023;terça-feira;SP;BILAC;Permanente
19/04/2023;quarta-feira;SP;SANTO EXPEDITO;Permanente
20/04/2023;quinta-feira;SP;AGUAS DE SANTA BARBARA;Permanente
20/04/2023;quinta-feira;SP;CARAGUATATUBA;Permanente
20/04/2023;quinta-feira;SP;PARANAPANEMA;Permanente
22/04/2023;sábado;SP;ITANHAEM;Permanente
24/04/2023;segunda-feira;SP;OSCAR BRESSANE;Permanente
25/04/2023;terça-feira;SP;ITABERA;Permanente
25/04/2023;terça-feira;SP;TEJUPA;Permanente
26/04/2023;quarta-feira;SP;MONTEIRO LOBATO;Permanente
26/04/2023;quarta-feira;SP;TABATINGA;Permanente
27/04/2023;quinta-feira;SP;CACONDE;Permanente
28/04/2023;sexta-feira;SP;LENCOIS PAULISTA;Permanente
29/04/2023;sábado;SP;CAMPOS DO JORDAO;Permanente
08/05/2023;segunda-feira;SP;ITAPECERICA DA SERRA;Permanente
25/05/2023;quinta-feira;SP;HOLAMBRA;Permanente
27/07/2023;quinta-feira;SP;PITANGUEIRAS;Permanente
15/08/2023;terça-feira;SP;SOROCABA;Permanente
01/10/2023;domingo;SP;TABOAO DA SERRA;Permanente
07/10/2023;sábado;SP;EMBU DAS ARTES;Permanente
28/10/2023;sábado;SP;ITAPEVI;Permanente
08/11/2023;quarta-feira;SP;PIACATU;Permanente
20/11/2023;segunda-feira;SP;ARARAS;Permanente
20/11/2023;segunda-feira;SP;CAIEIRAS;Permanente
20/11/2023;segunda-feira;SP;CAMPINAS;Permanente
20/11/2023;segunda-feira;SP;EMBU DAS ARTES;Permanente
20/11/2023;segunda-feira;SP;FRANCO DA ROCHA;Permanente
20/11/2023;segunda-feira;SP;ITAPECERICA DA SERRA;Permanente
20/11/2023;segunda-feira;SP;ITAPEVI;Permanente
20/11/2023;segunda-feira;SP;MOCOCA;Permanente
20/11/2023;segunda-feira;SP;SALTO DE PIRAPORA;Permanente
20/11/2023;segunda-feira;SP;SAO CAETANO DO SUL;Permanente
20/11/2023;segunda-feira;SP;SAO PAULO;Permanente
20/11/2023;segunda-feira;SP;TERRA ROXA;Permanente
27/11/2023;segunda-feira;SP;VARGEM GRANDE PAULISTA;Permanente
20/05/2022;sexta-feira;TO;PALMAS;Permanente
22/05/2022;domingo;TO;AUGUSTINOPOLIS;Permanente
26/05/2022;quinta-feira;TO;NATIVIDADE;Eventual
26/05/2022;quinta-feira;TO;TALISMA;Permanente
01/06/2022;quarta-feira;TO;BARROLANDIA;Permanente
01/06/2022;quarta-feira;TO;COMBINADO;Permanente
01/06/2022;quarta-feira;TO;DIVINOPOLIS DO TOCANTINS;Permanente
01/06/2022;quarta-feira;TO;NATIVIDADE;Permanente
10/06/2022;sexta-feira;TO;FIGUEIROPOLIS;Permanente
10/06/2022;sexta-feira;TO;NOVA OLINDA;Permanente
10/06/2022;sexta-feira;TO;PALMEIROPOLIS;Permanente
10/06/2022;sexta-feira;TO;SILVANOPOLIS;Permanente
10/06/2022;sexta-feira;TO;TAGUATINGA;Permanente
13/06/2022;segunda-feira;TO;GURUPI;Permanente
13/06/2022;segunda-feira;TO;MIRANORTE;Permanente
15/06/2022;quarta-feira;TO;ARAGUAINA;Permanente
20/06/2022;segunda-feira;TO;PEIXE;Permanente
23/06/2022;quinta-feira;TO;BABACULANDIA;Permanente
23/06/2022;quinta-feira;TO;CRISTALANDIA;Permanente
